PROD_ID,DATE_EXTRACTION,COMPETITOR,COMPETITOR_PRICE,PAY_TYPE
P2,8/18/2015 20:10:20,C1,67488,1
P2,8/18/2015 20:10:20,C3,6740,1
P2,10/14/2015 20:11:30,C1,68873,1
P2,10/14/2015 20:11:30,C4,7990,1
P2,10/14/2015 20:11:30,C3,68873,1
P2,10/14/2015 20:11:30,C2,68873,1
P2,10/14/2015 20:11:30,C6,6490,1
P2,6/27/2015 8:10:24,C3,58401,1
P2,6/27/2015 20:10:16,C2,69897,1
P2,6/27/2015 20:10:16,C3,6990,1
P2,6/27/2015 20:10:16,C4,6980,1
P2,6/27/2015 20:10:16,C6,7390,1
P2,6/27/2015 20:10:16,C1,69897,1
P2,6/27/2015 20:10:07,C4,6282,1
P2,6/27/2015 20:10:07,C6,7390,1
P2,6/27/2015 20:10:07,C3,69898,1
P2,6/27/2015 20:10:07,C4,6282,2
P2,6/27/2015 20:10:07,C6,7390,2
P2,6/27/2015 20:10:07,C3,69898,2
P2,6/27/2015 20:10:16,C2,69897,2
P2,6/27/2015 20:10:16,C3,6291,2
P2,6/27/2015 20:10:16,C4,6980,2
P2,6/27/2015 20:10:16,C6,7390,2
P2,6/27/2015 20:10:16,C1,69897,2
P2,6/28/2015 8:11:34,C4,6980,2
P2,6/28/2015 8:11:34,C3,5841,2
P2,6/28/2015 8:11:34,C6,7390,2
P2,6/28/2015 8:11:34,C1,5841,2
P2,6/28/2015 8:10:24,C3,5841,2
P2,6/30/2015 20:10:31,C4,6980,1
P2,6/30/2015 20:10:31,C3,69894,1
P2,6/30/2015 20:10:31,C6,7390,1
P2,6/30/2015 20:10:31,C1,69895,1
P2,6/30/2015 20:10:31,C2,69895,1
P2,7/4/2015 20:10:20,C4,6990,1
P2,7/3/2015 20:10:19,C3,6489,1
P2,7/4/2015 20:10:20,C3,6779,1
P2,7/4/2015 20:10:20,C1,69889,1
P2,7/4/2015 20:10:20,C3,6779,2
P2,7/4/2015 20:10:20,C2,6990,1
P2,7/4/2015 20:10:20,C6,7390,1
P2,7/4/2015 20:10:20,C4,6990,2
P8,8/14/2015 8:10:24,C1,4480,2
P8,8/14/2015 8:10:24,C3,3689,2
P8,8/14/2015 8:10:24,C2,4480,2
P8,8/14/2015 8:10:24,C4,4599,2
P8,8/14/2015 8:10:24,C6,4499,2
P8,8/15/2015 20:10:25,C1,4480,1
P8,8/15/2015 20:10:25,C3,4480,1
P8,8/15/2015 20:10:25,C2,4480,1
P8,8/15/2015 20:10:25,C4,4599,1
P8,8/15/2015 20:10:25,C6,4390,1
P8,8/16/2015 8:11:35,C6,4390,1
P8,8/16/2015 8:11:35,C2,4480,1
P8,8/16/2015 8:11:35,C3,4480,1
P8,8/18/2015 20:10:09,C6,4390,2
P8,8/18/2015 20:10:09,C1,4480,2
P8,8/18/2015 20:10:09,C4,41391,2
P8,8/18/2015 20:10:09,C2,4480,2
P8,8/18/2015 20:10:09,C3,4330,2
P8,8/18/2015 20:10:09,C1,4480,1
P8,8/18/2015 20:10:09,C6,4390,1
P8,8/18/2015 20:10:09,C4,4599,1
P8,8/18/2015 20:10:09,C2,4480,1
P8,8/18/2015 20:10:09,C3,4330,1
P8,8/19/2015 8:11:35,C2,38971,2
P8,8/19/2015 8:11:35,C3,38971,2
P8,8/19/2015 20:10:28,C1,4320,1
P8,8/19/2015 20:10:28,C4,4599,1
P8,8/19/2015 20:10:28,C6,4390,1
P8,8/19/2015 20:10:28,C2,4320,1
P8,8/19/2015 20:10:28,C3,4320,1
P8,8/17/2015 20:10:08,C3,4340,1
P8,8/17/2015 20:10:08,C4,4599,1
P8,8/17/2015 20:10:08,C1,4480,1
P8,8/17/2015 20:10:08,C6,4390,1
P8,8/17/2015 20:10:08,C2,4480,1
P8,8/24/2015 8:11:37,C4,4790,2
P8,8/24/2015 8:11:37,C1,4320,2
P8,8/24/2015 8:11:37,C2,4320,2
P8,8/24/2015 8:11:37,C3,4320,2
P8,8/24/2015 8:10:25,C2,4320,2
P8,8/24/2015 8:10:25,C1,4320,2
P8,8/24/2015 8:10:25,C3,4320,2
P8,8/24/2015 8:10:25,C4,4790,2
P8,6/28/2015 20:10:08,C6,49078,1
P8,6/28/2015 20:10:08,C3,4689,1
P8,6/28/2015 20:10:08,C1,47789,1
P8,6/28/2015 20:10:08,C2,4311,1
P8,6/28/2015 20:10:08,C4,4790,1
P8,6/28/2015 20:10:08,C3,42201,2
P8,6/28/2015 20:10:08,C1,47789,2
P8,6/28/2015 20:10:08,C2,4311,2
P8,6/28/2015 20:10:08,C4,4311,2
P8,6/28/2015 20:10:08,C6,49078,2
P8,6/27/2015 8:10:24,C6,49078,1
P8,6/27/2015 8:10:24,C1,47789,1
P8,6/27/2015 8:10:24,C3,4788,1
P8,6/28/2015 20:10:22,C2,4311,2
P8,6/27/2015 8:10:24,C4,4790,1
P8,6/27/2015 8:10:24,C2,47789,1
P8,6/28/2015 20:10:22,C6,49358,2
P8,6/28/2015 20:10:22,C4,4790,2
P8,6/28/2015 20:10:22,C3,47789,2
P2,7/4/2015 20:10:20,C1,69889,2
P2,7/4/2015 20:10:20,C2,6990,2
P2,7/4/2015 20:10:20,C6,7390,2
P2,7/3/2015 8:11:39,C3,6489,2
P2,7/3/2015 8:11:39,C4,6990,2
P2,7/3/2015 8:11:39,C1,69889,2
P2,7/3/2015 8:11:39,C2,6990,2
P2,7/3/2015 8:11:39,C6,6490,2
P2,7/4/2015 8:10:23,C6,7390,1
P2,7/4/2015 8:10:23,C4,6990,1
P2,7/4/2015 8:10:23,C3,61646,1
P2,7/6/2015 8:10:23,C4,6990,1
P2,7/6/2015 8:10:23,C6,9690,1
P2,7/6/2015 8:10:23,C3,6630,1
P2,7/13/2015 20:10:06,C3,68899,1
P2,7/13/2015 20:10:06,C6,7490,1
P2,7/13/2015 20:10:06,C4,6499,1
P2,7/12/2015 20:10:19,C4,6499,1
P2,7/12/2015 20:10:19,C3,6489,1
P2,7/12/2015 20:10:19,C2,6990,1
P2,7/12/2015 20:10:19,C1,6990,1
P2,7/16/2015 8:11:32,C3,6759,2
P2,7/16/2015 8:11:32,C4,6890,2
P2,7/16/2015 8:11:32,C6,6890,2
P2,7/16/2015 8:11:32,C2,6201,2
P2,7/16/2015 8:11:32,C1,6291,2
P2,7/16/2015 8:10:22,C3,6890,1
P2,7/16/2015 8:10:22,C4,6890,1
P2,7/16/2015 8:10:22,C6,89737,1
P2,7/16/2015 8:11:32,C6,6890,1
P2,7/16/2015 8:11:32,C3,6759,1
P2,7/16/2015 8:11:32,C4,6890,1
P2,7/16/2015 8:11:32,C2,6890,1
P2,7/16/2015 8:11:32,C1,6990,1
P8,7/5/2015 20:10:06,C3,4550,2
P8,7/5/2015 20:10:06,C6,48984,2
P8,7/5/2015 20:10:06,C1,46358,2
P8,7/5/2015 20:10:06,C4,45505,2
P8,7/5/2015 20:10:06,C2,46437,2
P8,8/23/2015 8:10:24,C2,4320,1
P8,8/23/2015 8:10:24,C1,4320,1
P8,8/23/2015 8:10:24,C3,4320,1
P8,8/23/2015 8:10:24,C4,4790,1
P8,7/7/2015 20:10:19,C2,46399,1
P8,7/7/2015 20:10:19,C3,46439,1
P8,7/8/2015 20:10:07,C4,4690,2
P8,7/8/2015 20:10:07,C2,42201,2
P8,7/7/2015 20:10:19,C4,4690,1
P8,7/7/2015 20:10:19,C6,48981,1
P8,7/7/2015 20:10:19,C1,46352,1
P8,9/2/2015 8:10:27,C1,43199,1
P8,9/2/2015 8:10:27,C3,4330,1
P8,9/2/2015 8:10:27,C6,4490,1
P8,9/2/2015 8:10:27,C2,43199,1
P8,9/4/2015 8:10:25,C1,4299,2
P8,9/4/2015 8:10:25,C3,4299,2
P8,9/4/2015 8:10:25,C6,4490,2
P8,9/4/2015 8:10:25,C2,4299,2
P8,9/4/2015 8:10:25,C4,4790,2
P8,9/2/2015 8:10:27,C4,4790,1
P8,9/2/2015 20:10:17,C1,4490,2
P8,9/2/2015 20:10:17,C4,4790,2
P8,9/2/2015 20:10:17,C6,4490,2
P8,9/2/2015 20:10:17,C2,38971,2
P8,9/2/2015 20:10:17,C3,38971,2
P8,7/11/2015 8:11:41,C3,4630,2
P8,7/11/2015 8:11:41,C1,4630,2
P8,7/11/2015 8:11:41,C2,4630,2
P8,7/11/2015 8:11:41,C1,4630,1
P8,7/11/2015 8:10:25,C2,42201,1
P8,7/11/2015 8:11:41,C4,4690,1
P8,7/11/2015 8:11:41,C2,4630,1
P8,7/11/2015 8:11:41,C3,4630,1
P8,7/14/2015 8:11:22,C1,4480,1
P8,7/14/2015 8:11:22,C6,4690,1
P8,7/14/2015 8:11:22,C4,4690,1
P8,7/14/2015 8:11:22,C2,4480,1
P8,7/14/2015 8:11:22,C3,4480,1
P8,7/17/2015 20:36:52,C1,40041,2
P8,7/17/2015 20:36:52,C6,4690,2
P8,7/17/2015 20:36:52,C2,4460,2
P8,7/17/2015 20:36:52,C3,44599,2
P8,7/17/2015 20:36:52,C1,4449,1
P8,7/17/2015 20:36:52,C6,4690,1
P8,7/17/2015 20:36:52,C2,4460,1
P8,7/17/2015 20:36:52,C3,44599,1
P8,7/16/2015 20:10:35,C1,4480,1
P8,7/16/2015 20:10:35,C6,4690,1
P8,7/16/2015 20:10:35,C2,4480,1
P8,7/16/2015 20:10:35,C3,44789,1
P8,7/16/2015 20:10:35,C6,4690,2
P8,7/16/2015 20:10:35,C1,4480,2
P8,7/16/2015 20:10:35,C2,4480,2
P8,7/16/2015 20:10:35,C3,44789,2
P8,8/27/2015 8:10:28,C2,3999,2
P8,8/27/2015 8:10:28,C4,4790,2
P8,8/27/2015 8:10:28,C3,3999,2
P8,8/27/2015 8:10:28,C6,4390,2
P8,8/27/2015 8:10:28,C1,3999,2
P8,7/24/2015 20:10:06,C6,4499,1
P8,7/24/2015 20:10:06,C2,4170,1
P8,7/24/2015 20:10:06,C3,4170,1
P8,7/24/2015 20:10:06,C4,4790,1
P8,7/24/2015 20:10:06,C1,4170,1
P8,7/25/2015 8:10:23,C6,4499,1
P8,7/25/2015 8:10:23,C2,4170,1
P8,7/25/2015 8:10:23,C3,41696,1
P8,7/25/2015 8:10:23,C4,4790,1
P8,7/25/2015 8:10:23,C1,4170,1
P2,7/20/2015 20:10:14,C6,89737,2
P2,7/20/2015 20:10:14,C3,69789,2
P2,7/20/2015 20:10:14,C4,6239,2
P2,7/20/2015 20:10:14,C6,89737,1
P2,7/20/2015 20:10:14,C3,69789,1
P2,7/20/2015 20:10:14,C4,6499,1
P2,7/20/2015 8:11:27,C3,6889,2
P2,7/20/2015 8:11:27,C4,6890,2
P2,7/20/2015 8:11:27,C2,62901,2
P2,7/20/2015 8:11:27,C1,62901,2
P2,8/31/2015 8:11:30,C4,7191,2
P2,7/20/2015 8:11:27,C3,6889,1
P2,8/31/2015 8:11:30,C1,6860,2
P2,8/31/2015 8:11:30,C3,6860,2
P2,8/31/2015 8:11:30,C6,85227,2
P2,8/31/2015 8:11:30,C2,6860,2
P2,8/31/2015 8:10:24,C4,7990,1
P2,8/31/2015 8:10:24,C3,5990,1
P2,7/26/2015 20:10:07,C3,62985,1
P2,8/31/2015 8:10:24,C6,6899,1
P2,7/26/2015 20:10:07,C4,65455,1
P2,7/28/2015 20:10:22,C4,6499,1
P2,7/28/2015 20:10:22,C3,5990,1
P8,7/26/2015 20:10:31,C6,4499,2
P8,7/26/2015 20:10:31,C2,4370,2
P8,7/26/2015 20:10:31,C3,4160,2
P8,7/26/2015 20:10:31,C4,4790,2
P8,7/26/2015 20:10:31,C1,4370,2
P8,7/21/2015 20:10:18,C6,4690,1
P8,7/21/2015 20:10:18,C2,43846,1
P8,7/21/2015 20:10:18,C3,43846,1
P8,7/21/2015 20:10:18,C1,43846,1
P8,7/21/2015 20:10:06,C1,43846,1
P8,7/21/2015 20:10:06,C6,4690,2
P8,7/21/2015 20:10:06,C2,43846,2
P8,7/21/2015 20:10:06,C3,43747,2
P8,7/21/2015 20:10:06,C6,4690,1
P8,7/21/2015 20:10:06,C2,43846,1
P8,7/21/2015 20:10:06,C3,43747,1
P8,7/30/2015 8:10:25,C2,39231,2
P8,7/21/2015 20:10:06,C1,43846,2
P8,7/30/2015 8:10:25,C3,4220,2
P8,7/30/2015 8:10:25,C1,4270,2
P8,7/30/2015 8:10:25,C6,4499,2
P8,7/30/2015 8:10:25,C4,4599,2
P8,7/25/2015 20:10:07,C6,4499,2
P8,7/25/2015 20:10:07,C2,4380,2
P8,7/25/2015 20:10:07,C3,41696,2
P8,7/25/2015 20:10:07,C4,45505,2
P8,7/25/2015 20:10:07,C1,4380,2
P8,7/25/2015 20:10:07,C6,4499,1
P8,7/25/2015 20:10:07,C2,4380,1
P8,7/25/2015 20:10:07,C3,41696,1
P8,7/25/2015 20:10:07,C4,4790,1
P8,7/25/2015 20:10:07,C1,4380,1
P8,7/27/2015 8:10:24,C6,4499,1
P8,7/29/2015 20:10:34,C4,4599,1
P8,7/29/2015 20:10:34,C2,4270,1
P8,7/29/2015 20:10:34,C3,4270,1
P8,7/29/2015 20:10:34,C6,4499,1
P8,7/29/2015 20:10:34,C1,4270,1
P8,7/29/2015 20:10:07,C4,4599,2
P8,7/29/2015 20:10:07,C2,4270,2
P8,7/29/2015 20:10:07,C3,40936,2
P8,7/29/2015 20:10:07,C1,4270,2
P8,7/29/2015 20:10:07,C6,4499,2
P2,7/28/2015 20:10:22,C4,60441,2
P2,7/28/2015 20:10:22,C3,5990,2
P2,7/26/2015 8:11:31,C2,6690,1
P2,7/26/2015 8:11:31,C1,6690,1
P2,7/26/2015 8:11:31,C3,6690,1
P2,7/26/2015 8:11:31,C4,6890,1
P2,7/26/2015 8:11:31,C6,6790,1
P2,7/25/2015 20:10:29,C4,6890,1
P2,7/25/2015 20:10:29,C6,6790,1
P2,9/3/2015 8:10:22,C4,6499,2
P2,9/3/2015 8:10:22,C6,6899,2
P2,9/3/2015 8:10:22,C3,5490,2
P2,9/4/2015 8:10:25,C4,6499,1
P2,9/4/2015 8:10:25,C6,6899,1
P2,9/4/2015 8:10:25,C3,5990,1
P8,7/28/2015 8:11:36,C1,4370,1
P8,7/28/2015 8:11:36,C2,4370,1
P8,7/28/2015 8:11:36,C3,4370,1
P8,7/28/2015 8:11:36,C6,4499,1
P8,7/28/2015 8:11:36,C4,4599,1
P8,7/30/2015 8:10:25,C6,4499,1
P8,7/30/2015 8:10:25,C4,4599,1
P8,7/30/2015 8:10:25,C3,4220,1
P8,7/30/2015 8:10:25,C1,4270,1
P8,7/29/2015 8:10:32,C3,40117,1
P8,7/29/2015 8:10:32,C2,4270,1
P8,7/29/2015 8:10:32,C4,4599,1
P8,7/29/2015 8:10:32,C1,4270,1
P8,7/29/2015 8:10:32,C6,4499,1
P8,7/28/2015 20:11:34,C1,45889,1
P8,7/28/2015 20:11:34,C6,4499,1
P8,7/28/2015 20:11:34,C4,4599,1
P8,7/28/2015 20:11:34,C2,45889,1
P8,7/28/2015 20:11:34,C3,4359,1
P8,7/27/2015 20:10:25,C2,4370,1
P8,7/27/2015 20:10:25,C4,4599,1
P8,7/27/2015 20:10:25,C3,41278,1
P8,7/27/2015 20:10:25,C1,4370,1
P8,7/27/2015 20:10:25,C6,4499,1
P8,8/4/2015 8:10:23,C4,4599,2
P8,8/4/2015 8:10:23,C6,4399,2
P8,8/4/2015 8:10:23,C2,4340,2
P8,8/4/2015 8:10:23,C1,4340,2
P8,8/4/2015 8:10:23,C3,41316,2
P8,7/30/2015 20:10:28,C6,4499,2
P8,7/30/2015 20:10:28,C2,4248,2
P8,7/30/2015 20:10:28,C3,4248,2
P8,7/30/2015 20:10:28,C4,4599,2
P8,7/30/2015 20:10:28,C1,37971,2
P8,7/30/2015 20:10:08,C3,41696,2
P8,7/30/2015 20:10:08,C6,4499,2
P8,7/30/2015 20:10:08,C2,4248,2
P8,7/30/2015 20:10:08,C4,4599,2
P8,7/30/2015 20:10:08,C1,37971,2
P8,7/31/2015 8:10:24,C4,4599,1
P2,9/2/2015 8:11:35,C1,6100,1
P2,9/4/2015 8:11:38,C3,6299,2
P2,9/4/2015 8:11:38,C1,6299,2
P2,9/4/2015 8:11:38,C2,6299,2
P2,9/4/2015 8:11:38,C4,7990,2
P8,7/30/2015 8:11:37,C4,4599,1
P8,7/30/2015 8:11:37,C2,4270,1
P8,7/30/2015 8:11:37,C3,4270,1
P8,7/30/2015 8:11:37,C6,4499,1
P8,7/30/2015 8:11:37,C1,4270,1
P8,8/2/2015 20:10:08,C2,4248,2
P8,8/2/2015 20:10:08,C3,38271,2
P8,8/2/2015 20:10:08,C6,4399,2
P8,8/2/2015 20:10:08,C1,4248,2
P8,8/2/2015 20:10:08,C4,4599,2
P8,8/2/2015 20:10:27,C6,4399,1
P8,8/2/2015 20:10:27,C2,4248,1
P8,8/2/2015 20:10:27,C3,4248,1
P8,8/2/2015 20:10:27,C4,4599,1
P8,8/2/2015 20:10:27,C1,4248,1
P8,8/3/2015 8:10:24,C2,4248,2
P8,8/3/2015 8:10:24,C4,4599,2
P8,8/3/2015 8:10:24,C6,4399,2
P8,8/3/2015 8:10:24,C1,4248,2
P8,8/3/2015 8:10:24,C3,41316,2
P8,8/2/2015 20:10:08,C2,4248,1
P8,8/2/2015 20:10:08,C3,38271,1
P8,8/2/2015 20:10:08,C6,4399,1
P8,8/2/2015 20:10:08,C1,4248,1
P8,8/2/2015 20:10:08,C4,4599,1
P8,8/1/2015 10:42:51,C6,4399,1
P8,8/1/2015 10:42:51,C2,4248,1
P8,8/1/2015 10:42:51,C3,4248,1
P8,8/1/2015 10:42:51,C4,4599,1
P8,8/1/2015 10:42:51,C1,4219,1
P8,8/2/2015 8:10:25,C2,4248,2
P8,8/2/2015 8:10:25,C3,4299,2
P8,8/2/2015 8:10:25,C6,4399,2
P8,8/2/2015 8:10:25,C1,4248,2
P8,8/2/2015 8:10:25,C4,4599,2
P8,8/2/2015 8:10:25,C3,4299,1
P8,8/2/2015 8:10:25,C6,4399,1
P8,8/2/2015 8:10:25,C2,4248,1
P8,8/2/2015 8:10:25,C1,4248,1
P8,8/2/2015 8:10:25,C4,4599,1
P8,7/31/2015 8:11:27,C6,4399,2
P8,7/31/2015 8:11:27,C2,4248,2
P8,7/31/2015 8:11:27,C3,4248,2
P8,7/31/2015 8:11:27,C4,4599,2
P8,7/31/2015 8:11:27,C1,37971,2
P8,8/3/2015 20:10:29,C4,4599,1
P8,8/3/2015 20:10:29,C3,4248,1
P8,8/3/2015 20:10:29,C6,4399,1
P8,8/3/2015 20:10:29,C1,4248,1
P8,8/3/2015 20:10:15,C2,4248,1
P8,8/3/2015 20:10:29,C2,4248,1
P8,8/3/2015 20:10:15,C4,4599,1
P8,8/3/2015 20:10:15,C6,4399,1
P8,8/3/2015 20:10:15,C1,4248,1
P8,8/3/2015 20:10:15,C3,41316,1
P8,8/4/2015 8:11:25,C6,4399,1
P8,8/4/2015 8:11:25,C2,4340,1
P8,8/4/2015 8:11:25,C3,4249,1
P8,8/4/2015 8:11:25,C4,4599,1
P8,8/25/2015 8:11:55,C1,4320,1
P8,8/25/2015 8:11:55,C4,4790,1
P8,8/25/2015 8:11:55,C6,4390,1
P8,8/25/2015 8:11:55,C2,4320,1
P8,8/25/2015 8:10:47,C2,4320,2
P8,8/25/2015 8:10:47,C6,4390,2
P8,8/25/2015 8:10:47,C1,4320,2
P8,8/25/2015 8:10:47,C3,4320,2
P8,8/25/2015 8:10:47,C4,4790,2
P8,8/25/2015 8:11:55,C1,4320,2
P8,8/25/2015 8:11:55,C4,4790,2
P8,8/25/2015 8:11:55,C6,4390,2
P8,8/25/2015 8:11:55,C2,4320,2
P8,8/25/2015 8:11:55,C3,4320,2
P8,8/24/2015 20:10:22,C3,4320,1
P8,8/24/2015 20:10:22,C1,4320,1
P8,8/24/2015 20:10:22,C2,4320,1
P8,8/24/2015 20:10:22,C4,4790,1
P8,8/2/2015 8:11:27,C6,4399,1
P8,8/2/2015 8:11:27,C2,4248,1
P8,8/2/2015 8:11:27,C3,4248,1
P8,8/2/2015 8:11:27,C4,4599,1
P8,8/2/2015 8:11:27,C1,4248,1
P8,10/14/2015 8:11:39,C6,399990,2
P8,10/14/2015 8:11:39,C2,393000,2
P8,10/14/2015 8:11:39,C3,393000,2
P8,10/14/2015 8:11:39,C1,393000,2
P8,9/23/2015 20:10:08,C6,43999,2
P8,9/23/2015 20:10:08,C2,4290,2
P8,9/23/2015 20:10:08,C3,42899,2
P8,9/23/2015 20:10:08,C1,43299,2
P8,6/20/2015 8:10:26,C3,4689,1
P8,6/20/2015 8:10:26,C4,4790,1
P8,6/20/2015 8:10:26,C6,49158,1
P8,6/20/2015 8:10:26,C2,4311,1
P8,6/20/2015 8:10:26,C1,4790,1
P8,6/20/2015 20:10:07,C1,4790,1
P8,6/20/2015 20:10:07,C2,4311,1
P8,6/20/2015 20:10:07,C3,4689,1
P8,6/20/2015 20:10:07,C6,49158,1
P8,6/20/2015 20:10:07,C4,4790,1
P2,9/5/2015 8:11:22,C2,6100,1
P2,9/5/2015 8:11:22,C6,85227,1
P2,9/5/2015 8:11:22,C1,6100,1
P2,9/5/2015 8:11:22,C3,6100,1
P2,9/5/2015 8:11:22,C4,71991,1
P2,9/4/2015 8:10:25,C4,6499,2
P2,9/4/2015 8:10:25,C6,6899,2
P2,9/4/2015 8:10:25,C3,5490,2
P2,9/6/2015 8:11:23,C4,71991,1
P2,9/6/2015 8:11:23,C2,6100,1
P2,9/6/2015 8:11:23,C3,6100,1
P2,9/6/2015 8:11:23,C6,85227,1
P2,9/6/2015 8:11:23,C1,6100,1
P2,9/6/2015 8:10:22,C4,71991,2
P2,9/6/2015 8:10:22,C6,6899,2
P2,9/6/2015 8:10:22,C3,5490,2
P2,9/5/2015 8:11:22,C6,85227,2
P2,9/5/2015 8:11:22,C1,5490,2
P2,9/5/2015 8:11:22,C2,5490,2
P2,9/5/2015 8:11:22,C3,5490,2
P2,9/5/2015 8:11:22,C4,71991,2
P8,6/20/2015 20:10:07,C2,4311,2
P8,6/20/2015 20:10:07,C3,42201,2
P8,6/20/2015 20:10:07,C1,4311,2
P8,6/20/2015 20:10:07,C6,49158,2
P8,6/20/2015 20:10:07,C4,4790,2
P8,6/22/2015 20:10:07,C1,47899,1
P8,6/22/2015 20:10:07,C4,4790,1
P8,6/22/2015 20:10:07,C2,4311,1
P8,6/22/2015 20:10:07,C6,49078,1
P8,6/22/2015 20:10:07,C3,4689,1
P2,9/7/2015 8:10:22,C3,5490,2
P2,9/7/2015 20:12:54,C6,85227,2
P2,9/7/2015 20:12:54,C1,6820,2
P2,9/7/2015 20:12:54,C2,6820,2
P2,9/7/2015 20:12:54,C3,6820,2
P2,9/7/2015 20:12:54,C4,71991,2
P2,9/7/2015 8:10:22,C4,71991,1
P8,8/21/2015 20:10:08,C2,4320,1
P8,8/21/2015 20:10:08,C1,4320,1
P8,8/21/2015 20:10:08,C3,4320,1
P8,8/21/2015 20:10:08,C4,4599,1
P8,8/21/2015 8:11:36,C4,4599,2
P8,8/21/2015 8:11:36,C1,4320,2
P8,8/21/2015 8:11:36,C6,4390,2
P8,8/21/2015 8:11:36,C2,4320,2
P8,8/21/2015 8:11:36,C3,4320,2
P2,9/8/2015 20:10:08,C4,7990,1
P2,9/8/2015 20:10:08,C6,6899,1
P2,9/8/2015 20:10:08,C3,67298,1
P2,9/8/2015 20:10:23,C1,68199,1
P2,9/8/2015 20:10:23,C6,85227,1
P2,9/8/2015 20:10:23,C2,6100,1
P2,9/8/2015 20:10:23,C3,6100,1
P2,9/8/2015 20:10:23,C4,7990,1
P2,9/8/2015 20:10:08,C4,7990,2
P2,9/8/2015 20:10:08,C6,6899,2
P2,9/8/2015 20:10:08,C3,67298,2
P2,9/10/2015 8:10:23,C4,7990,1
P2,9/10/2015 8:10:23,C6,6799,1
P2,9/8/2015 20:10:23,C6,85227,2
P2,9/8/2015 20:10:23,C1,68199,2
P2,9/8/2015 20:10:23,C2,5490,2
P2,9/8/2015 20:10:23,C3,5490,2
P2,9/8/2015 20:10:23,C4,7990,2
P2,9/16/2015 8:11:26,C6,85227,1
P2,9/16/2015 8:11:26,C1,6100,1
P2,9/16/2015 8:11:26,C2,6100,1
P2,9/16/2015 8:11:26,C3,6100,1
P2,9/16/2015 8:10:23,C6,6799,1
P2,9/16/2015 8:11:26,C4,7999,1
P2,9/16/2015 8:10:23,C4,7999,1
P2,9/16/2015 8:10:23,C3,61098,1
P2,9/16/2015 8:10:23,C3,58774,2
P2,9/15/2015 8:10:25,C4,7999,2
P2,9/16/2015 8:11:26,C6,85227,2
P2,9/16/2015 8:11:26,C1,5490,2
P2,9/16/2015 8:11:26,C2,5490,2
P2,9/16/2015 8:11:26,C3,5795,2
P2,9/16/2015 8:11:26,C4,7999,2
P2,9/11/2015 8:11:36,C6,85227,2
P2,9/11/2015 8:11:36,C3,6799,2
P2,9/11/2015 8:11:36,C1,6799,2
P2,9/11/2015 8:11:36,C2,6799,2
P2,9/11/2015 8:11:36,C4,7990,2
P2,9/13/2015 8:11:36,C6,85227,2
P2,9/13/2015 8:11:36,C1,66986,2
P8,8/22/2015 8:10:23,C3,4320,2
P8,8/22/2015 8:10:23,C4,4311,2
P8,8/22/2015 8:10:23,C1,4320,2
P8,8/22/2015 8:10:23,C2,4320,2
P8,8/24/2015 20:10:34,C4,4790,1
P8,8/24/2015 20:10:34,C1,4320,1
P8,8/24/2015 20:10:34,C2,4320,1
P8,8/24/2015 20:10:34,C3,4320,1
P8,8/23/2015 20:10:07,C4,4311,2
P8,8/23/2015 20:10:07,C1,4320,2
P8,8/23/2015 20:10:07,C2,4320,2
P8,8/23/2015 20:10:07,C3,4320,2
P8,8/23/2015 20:10:07,C2,4320,1
P8,8/23/2015 20:10:07,C1,4320,1
P8,8/23/2015 20:10:07,C3,4320,1
P8,8/23/2015 20:10:07,C4,4790,1
P8,8/23/2015 20:10:19,C2,4320,1
P8,8/23/2015 20:10:19,C4,4790,1
P8,8/23/2015 20:10:19,C1,4320,1
P8,8/23/2015 20:10:19,C6,4390,1
P8,8/23/2015 20:10:19,C3,4320,1
P8,8/22/2015 20:10:19,C1,4320,2
P8,8/22/2015 20:10:19,C4,4790,2
P8,8/22/2015 20:10:19,C6,4390,2
P8,8/22/2015 20:10:19,C2,4320,2
P8,8/22/2015 20:10:19,C3,4320,2
P8,8/24/2015 8:10:25,C1,4320,1
P8,8/24/2015 8:10:25,C2,4320,1
P8,8/24/2015 8:10:25,C3,4320,1
P8,8/24/2015 8:10:25,C4,4790,1
P2,9/13/2015 8:11:36,C4,7990,2
P2,9/13/2015 8:11:36,C2,66986,2
P2,9/13/2015 8:11:36,C3,66986,2
P2,9/11/2015 8:10:25,C3,5795,2
P2,10/11/2015 8:10:24,C6,7999,2
P2,10/11/2015 8:10:24,C3,56728,2
P2,10/11/2015 8:10:24,C4,7990,2
P2,10/9/2015 20:10:46,C2,72498,2
P2,10/9/2015 20:10:46,C1,6990,2
P2,10/9/2015 20:10:46,C4,7990,2
P2,10/9/2015 20:10:46,C6,7480,2
P2,10/9/2015 20:10:46,C3,6990,2
P2,10/11/2015 8:11:37,C6,6790,2
P2,10/11/2015 8:11:37,C1,6499,2
P2,10/11/2015 8:11:37,C4,7990,2
P2,10/11/2015 8:11:37,C3,6499,2
P2,10/11/2015 8:11:37,C2,72498,2
P2,10/12/2015 8:10:25,C6,7999,2
P2,10/12/2015 8:10:25,C3,56728,2
P2,10/12/2015 8:10:25,C4,7990,2
P2,8/11/2015 8:10:22,C6,6990,2
P2,8/11/2015 8:10:22,C3,6970,2
P2,8/11/2015 8:10:22,C4,59047,2
P2,8/10/2015 8:11:36,C6,85227,2
P2,8/10/2015 8:11:36,C2,67698,2
